doc_id,token_id,token_text,start_capital,all_capital,capital_ratio,length,vowel_ratio,number_of_vowels,numeric_charecter,numeric_ratio,number_of_nonAlphanumeric,nonAlphanumericRatio,previous_word_text,prev_start_capital,prev_all_capital,prev_capital_ratio,prev_length,prev_vowel_ratio,prev_number_of_vowels,prev_numeric_charecter,prev_numeric_ratio,prev_number_of_nonAlphanumeric,prev_nonAlphanumericRatio,next_word_text,next_start_capital,next_all_capital,next_capital_ratio,next_length,next_vowel_ratio,next_number_of_vowels,next_numeric_charecter,next_numeric_ratio,next_number_of_nonAlphanumeric,next_nonAlphanumericRatio
818,32,MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,ürünleri,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,için,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0
819,2,Dr,1,0,0.5,2,2.0,0.0,0.0,0.0,0.0,0.0,etti,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,Mükemmeliyet,1,0,0.08333333333333333,12,1.4,5.0,0.0,0.0,0.0,0.0
819,3,Mükemmeliyet,1,0,0.08333333333333333,12,1.4,5.0,0.0,0.0,0.0,0.0,Dr,1,0,0.5,2,2.0,0.0,0.0,0.0,0.0,0.0,eþliðinde,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0
819,6,Pilot,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,incelendi,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,Kocaeli,1,0,0.14285714285714285,7,0.75,4.0,0.0,0.0,0.0,0.0
819,7,Kocaeli,1,0,0.14285714285714285,7,0.75,4.0,0.0,0.0,0.0,0.0,Pilot,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,yakýt,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0
819,10,Kýlýçaslan,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,Kampüsü,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Aksoy,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0
819,11,Aksoy,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Kýlýçaslan,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,Ar,1,0,0.5,2,1.0,1.0,0.0,0.0,0.0,0.0
819,13,Sn,1,0,0.5,2,2.0,0.0,0.0,0.0,0.0,0.0,Ar,1,0,0.5,2,1.0,1.0,0.0,0.0,0.0,0.0,büyük,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0
819,15,Trijen,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,büyük,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,üretim,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0
819,17,Ýbrahim,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,üretim,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,Ge,1,0,0.5,2,1.0,1.0,0.0,0.0,0.0,0.0
819,19,Sýcaklýk,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,Ge,1,0,0.5,2,1.0,1.0,0.0,0.0,0.0,0.0,Gebze,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0
819,20,Gebze,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Sýcaklýk,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,sývý,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0
819,23,Hüseyin,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Hjbs0ERvao,1,0,0.3,10,2.0,3.0,1.0,0.1,0.0,0.0,tesisi,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0
819,25,Merkezi,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,tesisi,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,Yerleþkesini,1,0,0.08333333333333333,12,1.4,5.0,0.0,0.0,0.0,0.0
819,26,Yerleþkesini,1,0,0.08333333333333333,12,1.4,5.0,0.0,0.0,0.0,0.0,Merkezi,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Baþkaný,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
819,27,Baþkaný,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Yerleþkesini,1,0,0.08333333333333333,12,1.4,5.0,0.0,0.0,0.0,0.0,Yüksek,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0
819,28,Yüksek,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,Baþkaný,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
819,29,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Yüksek,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,Prof,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0
819,30,Prof,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,ziyaret,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
819,34,Tesisi,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,olan,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,en,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0
819,36,MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,en,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,Valisi,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0
819,37,Valisi,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,ülkemizin,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0
820,2,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,ortaðýmýz,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,proje,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0
820,5,Prof,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,ziyaret,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,lokomotif,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0
820,7,Md,1,0,0.5,2,2.0,0.0,0.0,0.0,0.0,0.0,lokomotif,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0
820,8,MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Md,1,0,0.5,2,2.0,0.0,0.0,0.0,0.0,0.0,Ar,1,0,0.5,2,1.0,1.0,0.0,0.0,0.0,0.0
820,15,Hayri,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,çalýþtýðýmýz,0,0,0.0,12,1.4,5.0,0.0,0.0,0.0,0.0,5000,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0
820,17,Avcý,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,5000,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Devam,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0
820,19,Erþahin,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Devam,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Baþkaný,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
820,20,Baþkaný,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Erþahin,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Dr,1,0,0.5,2,2.0,0.0,0.0,0.0,0.0,0.0
820,21,Dr,1,0,0.5,2,2.0,0.0,0.0,0.0,0.0,0.0,Baþkaný,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Ediyor,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0
820,23,Gn,1,0,0.5,2,2.0,0.0,0.0,0.0,0.0,0.0,Ediyor,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,E,1,1,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0
820,25,Bþk,1,0,0.3333333333333333,3,3.0,0.0,0.0,0.0,0.0,0.0,E,1,1,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,Kýlýçaslan,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0
820,26,Kýlýçaslan,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,Bþk,1,0,0.3333333333333333,3,3.0,0.0,0.0,0.0,0.0,0.0,birlikte,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0
820,29,Ýbrahim,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,ý,0,0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,TÜLOMSAÞ,1,1,1.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0
820,30,TÜLOMSAÞ,1,1,1.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,Ýbrahim,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,1000,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0
820,34,Daire,1,0,0.2,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,elektrikli,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,geliþtirme,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0
822,6,Özsoy,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,lityum,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0,batarya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
822,10,MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,iyon,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,yönelik,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
822,16,Tuðgeneral,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,ihtiyaçlarý,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,Müdürü,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0
822,17,Müdürü,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,Tuðgeneral,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,7o8E8PZP75,0,0,0.4,10,1.5,2.0,5.0,0.5,0.0,0.0
822,23,Genel,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,yapýldý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
822,24,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Genel,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,bunlara,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
822,27,Ferhat,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,olmak,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,heyet,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0
822,33,ASPÝLSAN,1,1,1.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,ziyaret,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,sektörün,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0
823,1,Eskiþehir,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
823,2,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Eskiþehir,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,te,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0
823,4,Deðerlendirilmesi,1,0,0.058823529411764705,17,1.4285714285714286,7.0,0.0,0.0,0.0,0.0,te,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,TCBEBKA,1,1,1.0,7,2.5,2.0,0.0,0.0,0.0,0.0
823,5,TCBEBKA,1,1,1.0,7,2.5,2.0,0.0,0.0,0.0,0.0,Deðerlendirilmesi,1,0,0.058823529411764705,17,1.4285714285714286,7.0,0.0,0.0,0.0,0.0,Ajansý,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0
823,6,Ajansý,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,TCBEBKA,1,1,1.0,7,2.5,2.0,0.0,0.0,0.0,0.0,birliðiyle,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0
823,8,Bilecik,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,birliðiyle,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,düzenlenen,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0
823,11,Mermer,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,atýklarýný,0,0,0.0,10,1.0,5.0,0.0,0.0,0.0,0.0,xeRqqb0rjn,0,0,0.1,10,8.0,1.0,1.0,0.1,0.0,0.0
823,13,Kalkýnma,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,xeRqqb0rjn,0,0,0.1,10,8.0,1.0,1.0,0.1,0.0,0.0,konulu,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0
823,17,Bursa,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,toplantý,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,kazandýrýyor,0,0,0.0,12,1.4,5.0,0.0,0.0,0.0,0.0
823,19,Atýklarýnýn,1,0,0.09090909090909091,11,1.2,5.0,0.0,0.0,0.0,0.0,kazandýrýyor,0,0,0.0,12,1.4,5.0,0.0,0.0,0.0,0.0,ekonomiye,0,0,0.0,9,0.8,5.0,0.0,0.0,0.0,0.0
823,21,MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,ekonomiye,0,0,0.0,9,0.8,5.0,0.0,0.0,0.0,0.0,ifBgpGcrl8,0,0,0.2,10,8.0,1.0,1.0,0.1,0.0,0.0
825,3,Konya,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,katýlýmýyla,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,de,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0
825,6,Yakup,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,nün,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Bakaný,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0
825,7,Bakaný,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,Yakup,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Ýlk,1,0,0.3333333333333333,3,2.0,1.0,0.0,0.0,0.0,0.0
825,9,Valisi,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,Ýlk,1,0,0.3333333333333333,3,2.0,1.0,0.0,0.0,0.0,0.0,Teknoloji,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0
825,10,Teknoloji,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,Valisi,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,olacaðýný,0,0,0.0,9,0.8,5.0,0.0,0.0,0.0,0.0
825,12,OSB,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,olacaðýný,0,0,0.0,9,0.8,5.0,0.0,0.0,0.0,0.0,açýlýþý,0,0,0.0,7,0.75,4.0,0.0,0.0,0.0,0.0
825,15,Faruk,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,bir,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,söyledi,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
825,17,Bilim,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,söyledi,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Türkiye,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
825,27,Sanayi,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,diyabet,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Canbolat,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0
825,28,Canbolat,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,Sanayi,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,dirençli,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0
825,30,Özlü,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,dirençli,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,katký,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0
826,5,Grubu,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,geliþtirilen,0,0,0.0,12,1.4,5.0,0.0,0.0,0.0,0.0,Tübitak,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
826,6,Tübitak,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Grubu,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Dirençli,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0
826,10,Demirpolat,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,kullanýmýna,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0,Dr_Faruk_Ozlu,1,0,0.23076923076923078,13,1.75,4.0,0.0,0.0,2.0,0.15384615384615385
826,11,Dr_Faruk_Ozlu,1,0,0.23076923076923078,13,1.75,4.0,0.0,0.0,2.0,0.15384615384615385,Demirpolat,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,Niþasta,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
827,3,Sempozyumuna,1,0,0.08333333333333333,12,1.4,5.0,0.0,0.0,0.0,0.0,MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,lab,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0
827,5,Projesi,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,lab,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Uluslararasý,1,0,0.08333333333333333,12,1.0,6.0,0.0,0.0,0.0,0.0
827,6,Uluslararasý,1,0,0.08333333333333333,12,1.0,6.0,0.0,0.0,0.0,0.0,Projesi,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Arýk,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0
827,8,Özer,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,Arýk,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,verdi,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0
827,11,Hayrettin,1,0,0.1111111111111111,9,2.0,3.0,0.0,0.0,0.0,0.0,iç,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,belirlenmesinde,0,0,0.0,15,1.5,6.0,0.0,0.0,0.0,0.0
827,24,Kibar,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,kontrol,0,0,0.0,7,2.5,2.0,0.0,0.0,0.0,0.0,Gýdalarda,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0
827,28,Enstitümüzden,1,0,0.07692307692307693,13,1.6,5.0,0.0,0.0,0.0,0.0,diferansiyel,0,0,0.0,12,1.4,5.0,0.0,0.0,0.0,0.0,Gýda,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0
827,30,METROFOOD,1,1,1.0,9,1.25,4.0,0.0,0.0,0.0,0.0,Gýda,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,analiz,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0
827,32,Aytunga,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,analiz,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,Dr,1,0,0.5,2,2.0,0.0,0.0,0.0,0.0,0.0
827,33,Dr,1,0,0.5,2,2.0,0.0,0.0,0.0,0.0,0.0,Aytunga,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,katýldýk,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0
828,8,Özer,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,assay,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0
828,10,Hayrettin,1,0,0.1111111111111111,9,2.0,3.0,0.0,0.0,0.0,0.0,assay,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
828,35,Enstitüsü,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,öncelikli,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,miktoksinler,0,0,0.0,12,2.0,4.0,0.0,0.0,0.0,0.0
828,39,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
828,51,Dr,1,0,0.5,2,2.0,0.0,0.0,0.0,0.0,0.0,MycoKey,1,0,0.2857142857142857,7,2.5,2.0,0.0,0.0,0.0,0.0,Realtime,1,0,0.125,8,1.0,4.0,0.0,0.0,0.0,0.0
828,54,Belçika,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,profiling,0,0,0.0,9,2.0,3.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
829,1,Enstitüsü,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,deðerlendirildi,0,0,0.0,15,1.5,6.0,0.0,0.0,0.0,0.0
829,3,Çekmeköy,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,deðerlendirildi,0,0,0.0,15,1.5,6.0,0.0,0.0,0.0,0.0,Enerji,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0
829,8,Ahmet,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
829,12,Baþkan,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,bulunduðu,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
829,19,Belediye,1,0,0.125,8,1.0,4.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,UUZBQ0umTL,1,0,0.7,10,2.0,3.0,1.0,0.1,0.0,0.0
829,26,Dr,1,0,0.5,2,2.0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
829,28,MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
829,29,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,teknoloji,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0
829,32,Bekar,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
829,36,Ýbrahim,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,Osman,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0
829,37,Osman,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Ýbrahim,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
829,42,Poyraz,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,iþbirliði,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,Yrd,1,0,0.3333333333333333,3,3.0,0.0,0.0,0.0,0.0,0.0
829,44,Okur,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,Yrd,1,0,0.3333333333333333,3,3.0,0.0,0.0,0.0,0.0,0.0,Kýlýçaslan,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0
829,45,Kýlýçaslan,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,Okur,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,görüþmede,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0
829,47,Prof,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,görüþmede,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,Baþkaný,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
829,48,Baþkaný,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Prof,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
830,3,MAM,1,1,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,ile,0,0,0.0,3,0.5,2.0,0.0,0.0,0.0,0.0,TÜBÝTAK,1,1,1.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
